generation,leftchild,rightchild,abstime,betainit,betashift
161000000,Rhopalosiphum,NA,397.209,0.00283244,-0.00328607
161000000,Isepeolus,NA,414.638,0.00132902,-0.000303206
161000000,Tectarchus,NA,477.587,0.00266095,0.000378482
161000000,Strongylogaster,NA,450.718,0.00599738,-0.000438273
161000000,Mesocheira,NA,402.281,0.0157715,-0.00803829
161000000,Tetrapedia,Xylocopa,338.89,0.0123038,0.000283496
161000000,Chlorion,NA,386.901,0.00313667,0.000574711
161000000,Tiphia,NA,365.664,0.0170359,0.000791469
161000000,Bembix,NA,383.256,0.000896441,0.000590838
161000000,Atta,NA,346.63,0.000457143,-0.00156774
161000000,Tetramorium,NA,302.959,0.0379084,0.000849053
161000000,Nylanderia,NA,403.814,0.00695255,-0.00219815
161000000,Myrmelachista,NA,386.582,0.00417444,0.00235009
161000000,Streblognathus,NA,351.712,0.00266197,-0.0029895
161000000,Poecilopompilus,NA,378.284,0.00687307,0.00427831
161000000,Trioxys,NA,437.835,0.00595757,0.000636905
161000000,Opius,NA,331.179,0.0215533,-0.000139278
161000000,Taeniogonalos,NA,353.418,0.0129101,0.0017168
161000000,Netelia,Megarhyssa,260.145,0.00943265,-7.63175e-05
161000000,Acroricnus,Campoletis,328.89,0.0283583,0.00133564
161000000,Odontocolon,Acroricnus,236.051,0.00467749,0.00114534
161000000,Eulophus,NA,440.651,0.00568158,-0.00157392
161000000,Enicospilus,Campoplex,361.99,0.000394394,0.000610761
161000000,Leucospis,NA,294.904,0.00928818,0.00138671
161000000,Dirhinus,NA,466.931,0.00446061,-0.00318153
161000000,Ceratosolen,NA,347.264,0.0243316,-0.000821199
161000000,Anaphes,NA,417.748,0.0134929,0.00218758
161000000,Cynips,Andricus,381.945,0.0176171,-0.0035918
161000000,Xyalaspis,Alloxysta,279.665,0.0289812,-0.000818502
161000000,Aganaspis,NA,445.453,0.0204376,0.00212237
161000000,Anacharis,Ibalia,348.125,0.0140344,-0.00226351
161000000,Platygaster,NA,356.509,0.0190753,0.00220806
161000000,Fidiobia,NA,442.267,0.00820857,0.0030736
161000000,Xiphydria,NA,466.226,0.0132785,-0.0009141
161000000,Pamphilius,NA,295.879,0.014286,-0.0046935
161000000,Tenthredo,NA,353.515,0.0205115,8.95779e-05
161000000,Leschenaultia,Oreopasites,131.741,0.00590702,-0.00502769
161000000,Menacanthus,NA,304.446,0.0114886,0.00072496
161000000,Archipsocopsis,NA,309.065,0.0426529,0.000450389
161000000,Polyozus,NA,386.537,0.00919667,-0.00203747
161000000,Pseudoloxops,NA,376.582,0.0142225,0.0021969
161000000,Notostira,Leptopterna,405.899,0.00726272,-0.00106406
161000000,Linshcosteus,NA,437.486,0.00256703,0.00169796
161000000,Rhynocoris,NA,350.943,0.00209958,-0.00271623
161000000,Ectrichodia,NA,438.741,0.0398094,0.0014148
161000000,Linshcosteus,Cnizocoris,187.972,0.00079615,0.00118168
161000000,Loricula,NA,443.513,0.0261311,0.000870355
161000000,Megarcys,NA,440.807,0.0306232,0.000201703
161000000,Polididus,NA,411.543,0.0158401,0.000358452
161000000,Dieuches,NA,463.898,0.00374194,-0.00380692
161000000,Largus,NA,305.164,0.00784227,0.00160646
161000000,Edessa,NA,442.598,0.0100262,0.000542349
161000000,Loxa,NA,375.703,0.00343765,-0.000218213
161000000,Thaumastella,Poecilocoris,321.172,0.0130251,-0.00122143
161000000,Aradus,NA,460.977,0.00673655,-0.00117411
161000000,Lethocerus,NA,322.09,0.00793305,0.00199131
161000000,Morica,NA,446.018,0.00283994,-0.00162189
161000000,Pulvinaria,Icerya,229.257,0.00980572,-0.00159409
161000000,Frankliniella,NA,334.547,0.000298197,0.00469032
161000000,Thrips,Frankliniella,221.448,0.00749975,-0.000153802
161000000,Extatosoma,NA,478.917,0.00153293,-0.00159874
161000000,Arenivaga,NA,369.21,0.00563825,-0.00116068
161000000,Cyrtacanthacris,Spathosternum,262.67,0.00024516,-0.00023083
161000000,Romalea,NA,316.714,0.000949544,0.00662955
161000000,Megacrania,Cyrtacanthacris,211.441,0.0292836,-0.000755024
161000000,Megacrania,Cyrtacanthacris,231.657,0.00491363,-0.00557066
161000000,Kogotus,NA,445.267,0.0113708,3.2237e-05
161000000,Pteronarcys,NA,275.207,0.00285164,-0.000847295
161000000,Pteronarcys,NA,447.627,0.00530444,-0.00243267
161000000,Pteronarcys,Pteronarcella,238.772,0.00959718,0.00281194
161000000,Illiesoperla,NA,458.193,0.00185849,-0.00102472
161000000,Leptoperla,NA,283.124,0.00310045,0.00538263
161000000,Trinotoperla,NA,394.327,0.000339146,-0.000504594
161000000,Eucapnopsis,NA,318.899,0.0116897,-0.00317818
161000000,Austrocercella,Austrocerca,355.584,0.00349067,0.000661561
161000000,Oligoneuriella,NA,360.09,0.0205942,-0.00179663
161000000,Leucrocuta,Ecdyonurus,327.418,0.00283056,-0.00297326
161000000,Pseudiron,NA,431.413,0.0189335,0.00106602
161000000,Dolania,Proboscidoplocia,166.639,0.00534898,0.00183473
161000000,Cloeon,NA,443.856,0.00149994,0.00322949
161000000,Leptohyphes,NA,439.299,0.0231863,-0.00435777
161000000,Torleya,Cloeon,121.713,0.000105323,0.00352541
161000000,Procordulia,NA,374.507,0.0014931,0.000618905
161000000,Uracis,NA,465.098,0.0333692,0.00610836
161000000,Oxygastra,NA,459.693,0.00329583,-0.000998641
161000000,Ictinogomphus,NA,378.979,0.00349949,0.0027584
161000000,Erynnis,NA,441.027,0.0136108,-0.000316416
161000000,Diplacodes,Paracercion,124.116,0.000215877,-0.000249819
161000000,Torleya,Diplacodes,82.457,0.0163316,0.00030861
161000000,Isotoma,NA,191.514,0.0239522,0.00320564
161000000,Isotoma,NA,250.374,0.00984197,-0.00191028
162000000,Leschenaultia,Isotoma,0,0.0092459,-0.00610615
162000000,Exorista,NA,422.767,0.0273345,-0.000837136
162000000,Scathophaga,NA,449.977,0.000226528,-0.000908027
162000000,Polietes,Hydrotaea,321.24,0.0130581,0.00102761
162000000,Atrichomelina,NA,403.494,0.00468383,-0.000326507
162000000,Myopa,Stylogaster,277.454,0.00155429,0.000741109
162000000,Neralsia,NA,458.087,0.0240253,-0.000126266
162000000,Epiphyas,NA,469.793,0.00557803,-0.000369932
162000000,Ceraclea,NA,472.358,0.00761339,-0.00196123
162000000,Pseudopieris,Acleros,292.713,0.000249727,0.000195729
162000000,Lasioderma,NA,374.405,0.00605069,-0.00245968
162000000,Dryomyza,NA,411.431,0.00470232,0.00352959
162000000,Pseudacteon,Megaselia,300.621,0.0334052,-0.00190032
162000000,Efferia,NA,469.733,0.00664876,-0.000367483
162000000,Sternopsylla,Myodopsylla,348.691,0.00442498,0.00151026
162000000,Sternopsylla,Orchopeas,338.364,0.0102853,0.0012093
162000000,Lepidochrysops,NA,462.075,0.00241895,0.0024057
162000000,Melitaea,NA,414.559,0.00953543,-0.000450717
162000000,Pareronia,NA,374.012,0.00978124,-0.000266001
162000000,Sericinus,NA,465.579,0.00223404,0.000243126
162000000,Tineola,NA,435.805,0.00509017,0.0035514
162000000,Prionoxystus,NA,423.997,0.0171464,0.00246808
162000000,Tischeria,Coptotriche,298.742,0.00948539,-0.000928875
162000000,Oxyethira,NA,392.641,0.0195427,-0.00107897
162000000,Leptura,Strangalia,318.075,0.0129653,0.00193617
162000000,Hylobius,Ceutorhynchus,333.138,0.0161816,-0.00351301
162000000,Helota,NA,356.399,0.0139882,0.00378704
162000000,Pelecotoma,NA,399.115,0.028369,-0.000343832
162000000,Tenebrio,NA,350.323,0.0076414,0.00143151
162000000,Gibbium,NA,282.043,0.0128252,-0.000262588
162000000,Acrotrichis,NA,344.372,0.00407713,-0.00521667
162000000,Derallus,Berosus,294.911,0.0458465,0.00283033
162000000,Trypoxylus,NA,399.387,0.0100607,-0.00183995
162000000,Holotrichia,NA,350.279,0.00569829,5.44953e-05
162000000,Cephennium,NA,336.37,0.00266919,-0.00219185
162000000,Acilius,Hydaticus,410.583,0.0268064,-0.00346203
162000000,Episyron,Pompilus,315.457,0.00194056,-0.000978565
162000000,Ctenoplectra,NA,423.983,0.0226379,-7.11272e-05
162000000,Sphecodes,NA,343.783,0.0629136,-0.0035446
162000000,Tachysphex,NA,442.455,0.032231,0.00156825
162000000,Scolia,Campsomeris,288.791,0.00241941,-0.00390111
162000000,Tetramesa,NA,386.353,0.0380039,-0.00408589
162000000,Metaphycus,NA,464.559,0.0173252,0.00128916
162000000,Aganaspis,NA,381.581,0.017572,-0.00286281
162000000,Helorus,NA,346.107,0.0120272,0.00187362
162000000,Nematinus,NA,380.658,0.000201641,0.00250406
162000000,Chlamydatus,NA,464.911,0.0160808,0.00132794
162000000,Panaorus,NA,357.193,0.0135302,6.57539e-05
162000000,Frickius,NA,405.408,0.00868748,-0.00148795
162000000,Neocylloepus,Protaetia,351.876,0.0309857,0.0028724
162000000,Pelidnota,Heterocerus,333.644,0.0211873,0.000384147
162000000,Bembidion,NA,325.967,0.006057,-0.00278535
162000000,Elaphrus,NA,419.051,0.00735546,-0.00197735
162000000,Stylops,NA,286.908,0.0248359,0.000629879
162000000,Holcopasites,NA,421.884,0.0257357,-0.00296591
162000000,Neopasites,NA,401.449,0.00816385,-0.000927369
162000000,Townsendiella,NA,443.118,0.0108273,0.000314499
162000000,Rhathymus,NA,347.933,0.00889009,0.00269372
162000000,Exomalopsis,NA,442.613,0.00684274,0.000389938
162000000,Melipona,NA,321.594,0.00216187,0.00208808
162000000,Macropis,NA,463.821,0.0262061,0.00585782
162000000,Tachysphex,Pison,250.569,0.00121349,-0.00300387
162000000,Eciton,NA,342.692,0.00417194,5.60861e-05
162000000,Sphictostethus,NA,449.127,0.0147801,-0.00101329
162000000,Closterocerus,NA,365.345,0.0223778,-0.000324275
162000000,Leucospis,NA,337.834,0.0349289,0.00574419
162000000,Eupristina,Asaphes,213.575,0.00377756,0.00290542
162000000,Anaphes,NA,386.544,0.0221426,-0.00010074
162000000,Leptomastidea,NA,443.877,0.00255989,0.00369634
162000000,Cynips,NA,438.159,0.0309695,-0.00120617
162000000,Figites,NA,361.196,0.02584,0.00116695
162000000,Megalotomus,NA,435.395,0.00162692,0.00197701
162000000,Leschenaultia,Oreopasites,124.501,0.00618569,-0.00502769
162000000,Archipsocopsis,NA,431.902,0.0690173,-0.000202928
162000000,Pseudoloxops,NA,415.717,0.00708162,0.00308107
162000000,Tytthus,Dufouriellus,164.868,0.000656204,-0.000824525
162000000,Velitra,NA,380.503,0.000310282,0.00363852
162000000,Loricula,NA,368.303,0.00375692,0.00273533
162000000,Urochela,NA,383.734,0.0054542,0.0009521
162000000,Riptortus,Leptocorisa,211.813,0.00358873,0.00143693
162000000,Poecilocoris,NA,370.201,0.0124221,0.0010449
162000000,Tenagobia,NA,436.924,0.00423807,-0.00143194
162000000,Ambrysus,NA,316.547,0.00477627,0.00433484
162000000,Icerya,Drosicha,282.797,0.0100469,0.00619817
162000000,Pulvinaria,Icerya,218.092,0.0155567,-0.00159409
162000000,Bemisia,NA,409.509,0.00422379,-0.000550419
162000000,Thrips,Frankliniella,210.277,0.020953,-0.00190091
162000000,Gromphadorhina,NA,401.99,0.00933288,0.00141511
162000000,Microcerotermes,NA,405.487,0.0236847,0.00162117
162000000,Stagmomantis,NA,465.671,0.0181744,-0.000750251
162000000,Cyrtacanthacris,NA,413.554,0.00553506,-0.000590741
162000000,Cyrtacanthacris,Spathosternum,263.054,0.000210849,-0.00023083
162000000,Bicolorana,NA,412.4,0.00203704,0.00198011
162000000,Megacrania,Cyrtacanthacris,211.42,0.0338888,-0.000755024
162000000,Megacrania,Cyrtacanthacris,226.902,0.00404719,-0.00557066
162000000,Acroneuria,NA,351.865,0.00133936,0.0011885
162000000,Calliptamus,NA,477.103,0.00335549,0.000997639
162000000,Timpanoga,NA,466.142,0.0375984,-0.00439339
162000000,Oligoneuriella,NA,262.529,0.013556,-0.00104235
162000000,Leucrocuta,NA,433.75,0.018885,0.000308836
162000000,Palingenia,NA,448.227,0.00926978,0.00343664
162000000,Dolania,Proboscidoplocia,185.656,0.0123775,0.00408285
162000000,Leptohyphes,NA,475.383,0.00611693,-0.00177676
162000000,Torleya,Cloeon,126.833,8.84627e-05,0.00352541
162000000,Nannophlebia,NA,400.254,0.00226713,-0.00390131
162000000,Procordulia,NA,380.02,0.00328974,0.00238615
162000000,Neopetalia,NA,303.79,0.000123517,0.000313951
162000000,Tanypteryx,NA,312.959,0.00433137,-0.00116385
162000000,Diplacodes,Paracercion,117.733,0.000288063,-0.000249819
162000000,Torleya,Diplacodes,101.785,0.0389633,-0.00148203
162000000,Thermobia,NA,243.868,0.0266795,0.000260169
162000000,Isotoma,NA,247.544,0.0225624,-0.000188038
162000000,Tomocerus,NA,386.412,0.00104633,-0.00258069
162000000,Tomocerus,Sminthurinus,123.109,0.00280238,-0.000985856
163000000,Leschenaultia,Isotoma,0,0.0081163,-0.00610615
163000000,Leschenaultia,Frontiniella,321.798,0.00154862,0.0039217
163000000,Polietes,Mesembrina,439.975,0.0161061,-0.00104636
163000000,Stylogaster,NA,373.06,0.00843869,-0.00285838
163000000,Lipara,Cryptochetum,317.128,0.00336447,0.00202835
163000000,Dryomyza,NA,442.229,0.0162297,-0.000764415
163000000,Pseudacteon,Lonchoptera,286.361,0.00649973,0.00347005
163000000,Tetrastichus,NA,350.906,0.00361686,-0.00370734
163000000,Smittia,NA,415.633,0.0145165,-3.12327e-06
163000000,Smittia,Diamesa,260.715,0.010277,0.000241701
163000000,Leptidea,NA,427.467,0.00248105,0.00232942
163000000,Pseudopieris,Acleros,292.068,0.000511815,0.000195729
163000000,Prionoxystus,Heliothis,347.128,0.0147552,-0.000753621
163000000,Odonestis,NA,440.886,0.0243599,0.000627905
163000000,Tischeria,Coptotriche,358.283,0.00710503,0.00215721
163000000,Anabolia,NA,386.347,0.0164871,-0.00322017
163000000,Athripsodes,NA,379.676,0.00209383,0.00090346
163000000,Gumaga,Oxyethira,270.41,0.00420244,-0.00168385
163000000,Colaspis,NA,413.071,0.0134963,0.00258324
163000000,Ophrida,NA,470.598,0.0111146,-0.000895732
163000000,Leptura,Prionus,287.563,0.0114361,-0.000668861
163000000,Larinus,Lixus,410.089,0.00489425,-0.00201487
163000000,Hylobius,Ceutorhynchus,382.133,0.0146185,0.00271913
163000000,Cryptolestes,Helota,272.793,0.01458,0.00423006
163000000,Aulonium,NA,381.286,0.000151734,0.000552056
163000000,Latheticus,NA,419.496,0.0159486,0.00381783
163000000,Epilachna,NA,376.64,0.00886694,0.000815666
163000000,Mezium,NA,400.999,0.0106201,-0.000226897
163000000,Acrotrichis,NA,379.257,0.0104484,0.0016359
163000000,Anacaena,NA,397.325,0.00866982,-0.00359429
163000000,Sphecodes,NA,434.973,0.000857274,-0.00233386
163000000,Derallus,NA,368.997,0.00186558,-2.58248e-05
163000000,Anacaena,NA,455.632,0.00597915,-0.00225901
163000000,Claassenia,NA,444.821,0.0202754,-0.00360281
163000000,Pleocoma,Blackbolbus,231.114,0.00255386,0.000901685
163000000,Protaetia,NA,406.106,0.00362891,0.000131823
163000000,Psephenus,Agrilus,234.847,0.0301098,-0.000550651
163000000,Litargus,Pelecotoma,287.881,0.00667708,0.00229016
163000000,Neobisnius,NA,298.836,0.0170897,-0.00270151
163000000,Rhagophthalmus,Agriotes,360.562,0.0158109,-0.000683336
163000000,Agrilus,NA,390.22,0.0204493,0.000823081
163000000,Chlaenius,Abax,386.039,0.018139,0.004302
163000000,Ocys,NA,427.827,0.00405256,0.00200405
163000000,Hydroporus,NA,449.72,0.000428161,-0.00564507
163000000,Stylops,NA,298.62,0.0249053,2.54646e-05
163000000,Tetralonia,NA,294.691,0.0020967,-0.00195975
163000000,Bombus,NA,357.786,0.0252574,-0.00206829
163000000,Isodontia,NA,399.096,0.0331041,-0.00466601
163000000,Microplitis,Taeniogonalos,189.573,0.00572565,0.000267685
163000000,Dufourea,NA,371.714,0.0292219,0.00251466
163000000,Macrocentrus,NA,411.946,0.00444263,-0.000709737
163000000,Biastes,NA,474.161,0.0114002,0.00301974
163000000,Ischnoceros,NA,373.207,0.00266757,-0.00333049
163000000,Eupelmus,NA,442.465,0.0183462,-0.00714159
163000000,Eupristina,Pteromalus,254.895,0.0055401,0.000634004
163000000,Basalys,NA,458.023,0.00176384,0.000901682
163000000,Aganaspis,NA,355.613,0.0530385,0.00368913
163000000,Rophites,NA,343.125,0.0176012,-0.00051252
163000000,Leucospis,NA,362.517,0.00673518,-0.00111449
163000000,Cynips,Andricus,379.117,0.0129008,0.00339823
163000000,Barbotinia,NA,462.461,0.0011231,-0.000624091
163000000,Orussus,NA,340.423,0.00492041,-0.0013476
163000000,Neodiprion,NA,382.071,0.000322132,-0.0017434
163000000,Leschenaultia,Oreopasites,119.652,0.00621521,-0.00502769
163000000,Lepinotus,NA,336.517,0.0187888,-0.00211946
163000000,Archipsocopsis,NA,414.003,0.0141211,0.00135207
163000000,Pseudoloxops,NA,430.72,0.0428112,-0.0013812
163000000,Bryocoris,Pseudoloxops,347.726,0.0036042,0.000547455
163000000,Macrolophus,NA,313.464,0.00555228,0.00189177
163000000,Tytthus,Eteoneus,181.211,0.000453665,-0.00162589
163000000,Peirates,NA,392.576,0.00607973,-0.000961441
163000000,Ectrichodia,NA,368.719,0.00459362,0.000198398
163000000,Sycanus,Sphedanolestes,248.197,0.00311939,0.00219767
163000000,Udeocoris,NA,477.098,0.000159559,-0.000563769
163000000,Piesma,NA,299.754,0.0196089,0.00422544
163000000,Catorhintha,NA,457.005,0.0163536,-0.00080723
163000000,Homoeocerus,NA,406.113,0.0239717,0.00164356
163000000,Homoeocerus,NA,467.143,0.00126187,-0.00137457
163000000,Thaumastella,Poecilocoris,316.111,0.00727409,-0.00363483
163000000,Diaspis,NA,470.279,0.034147,9.94226e-05
163000000,Pulvinaria,Icerya,215.541,0.0117833,-4.9519e-05
163000000,Dysdercus,NA,347.969,0.00041868,-0.000496984
163000000,Megacrania,Cyrtacanthacris,213.461,0.0385264,-0.000755024
163000000,Zapada,NA,347.331,0.00106218,-0.000423162
163000000,Micronecta,NA,271.123,0.0193021,-0.00193458
163000000,Micronecta,NA,342.923,0.000360992,-1.28579e-05
163000000,Hebrus,NA,433.275,0.00736994,-0.000959014
163000000,Thrips,Frankliniella,233.285,0.0206983,-0.000132243
163000000,Sipyloidea,NA,415.577,0.00166198,-0.00255079
163000000,Megymenum,NA,463.642,0.00550948,0.00430436
163000000,Melanostoma,NA,422.772,0.0121769,-0.00508669
163000000,Neotermes,NA,472.728,0.0487306,-5.6743e-06
163000000,Lamproblatta,NA,475.902,0.0352106,0.00403829
163000000,Sarcophaga,NA,400.46,0.00892073,-0.00478567
163000000,Tristria,NA,378.9,0.000550122,-0.000354273
163000000,Chortophaga,NA,465.837,0.0231584,-0.00161895
163000000,Cyrtacanthacris,Spathosternum,261.1,0.000214685,-0.00023083
163000000,Hemiandrus,Deinacrida,264.009,0.000615259,0.00623155
163000000,Megacrania,Cyrtacanthacris,223.24,0.00393836,-0.00557066
163000000,Austropentura,NA,312.339,0.0270005,-0.00232155
163000000,Austrocercella,Notonemoura,274.755,0.00626499,-0.00438544
163000000,Oligoneuriella,NA,381.04,0.0328495,-0.00219416
163000000,Ecdyonurus,NA,445.108,0.013282,0.000634051
163000000,Ecdyonurus,NA,459.213,0.0140866,-0.00115112
163000000,Jamides,NA,460.154,0.00526454,0.00113049
163000000,Dichromorpha,NA,441.396,0.00408889,0.000833227
163000000,Ruspolia,Conocephalus,276.965,0.00280198,-0.00278126
163000000,Attenella,NA,382.836,0.0241363,-2.97571e-05
163000000,Dolania,Behningia,272.7,0.00144369,0.00330022
163000000,Dolania,Proboscidoplocia,176.054,0.00935748,-0.00112971
163000000,Torleya,Cloeon,121.926,0.000116434,0.00352541
163000000,Hemicordulia,Procordulia,342.745,0.00402531,-0.00510019
163000000,Synthemis,NA,267.79,0.00300015,0.000412401
163000000,Ictinogomphus,NA,305.669,0.00540798,-0.00324108
163000000,Pyrrhosoma,NA,320.894,0.00423717,0.00135882
163000000,Torleya,Diplacodes,75.7261,0.0299572,-0.00129876
163000000,Hemitaxonus,NA,463.659,0.00587463,0.00239752
163000000,Diplacodes,Paracercion,122.836,0.000171528,-0.000249819
163000000,Lepidocampa,Occasjapyx,94.716,0.00232086,0.0032052
164000000,Leschenaultia,Isotoma,0,0.0063643,-0.00610615
164000000,Protophormia,Phormia,391.28,4.41116e-05,-0.00209931
164000000,Polietes,Mesembrina,357.193,0.00360907,0.00202538
164000000,Hydrotaea,NA,384.598,0.000585661,0.00199536
164000000,Ortalischema,NA,318.623,0.010943,0.000870197
164000000,Phyto,NA,340.301,0.0360955,-0.00178392
164000000,Liriomyza,NA,369.347,0.0243941,0.00122222
164000000,Rhingia,NA,457.201,0.0135781,-0.000128925
164000000,Pseudacteon,NA,406.866,0.0335586,0.00347005
164000000,Laphria,NA,408.928,0.00467688,0.00155339
164000000,Culex,NA,357.607,0.00714025,0.00063725
164000000,Nephrotoma,NA,452.585,0.0155763,0.00163291
164000000,Cacyreus,NA,414.911,0.00127768,-0.00343123
164000000,Charaxes,NA,340.071,0.0074294,-0.000450978
164000000,Pareronia,NA,440.746,0.0153279,0.000167097
164000000,Ocys,NA,452.1,0.00736595,0.00147062
164000000,Lipara,NA,356.286,0.00287624,-0.000985584
164000000,Pseudacteon,NA,449.375,0.00298976,-0.00190776
164000000,Pseudopieris,Acleros,291.282,0.000480693,0.00135316
164000000,Graphium,Parides,307.097,0.0102924,0.00453963
164000000,Hyles,NA,366.355,0.000378991,-0.000602188
164000000,Antheraea,NA,377.153,0.00639166,0.00232814
164000000,Zygaena,NA,426.906,0.00709064,0.00211046
164000000,Monoleuca,Arichanna,290.881,0.00209129,-0.000157765
164000000,Tischeria,Coptotriche,348.029,0.0228784,-0.00373381
164000000,Limnephilus,NA,414.088,0.00111357,-0.0026814
164000000,Hydroptila,NA,305.844,0.00970765,-0.000152769
164000000,Leptura,Prionus,297.432,0.0135578,0.000637981
164000000,Larinus,Lixus,349.342,0.00214718,0.00102869
164000000,Hylobius,Conotrachelus,328.655,0.00454883,0.00596806
164000000,Phymatapoderus,NA,345.887,0.00235967,-0.00225169
164000000,Cryptolestes,NA,401.54,0.00127308,-0.000824696
164000000,Helota,NA,382.999,0.0179746,0.00415654
164000000,Litargus,NA,418.598,0.0250268,0.00355648
164000000,Litargus,Pelecotoma,335.766,0.0305805,-8.84773e-05
164000000,Lytta,Scaurus,223.332,0.00365075,-0.00511731
164000000,Xanthopygus,NA,384.457,0.00196406,0.00177149
164000000,Anotylus,NA,477.783,0.0141955,0.00155098
164000000,Pleocoma,NA,355.271,0.00342657,-0.000320765
164000000,Blackbolbus,NA,447.332,0.027093,-0.00209286
164000000,Cychrus,Carabus,307.3,0.00208525,-0.00056527
164000000,Hexepeolus,NA,477.278,0.0302504,0.00101463
164000000,Anoplius,NA,440.619,0.00128238,-0.00320599
164000000,Gonocephalum,NA,330.112,0.000496678,-0.00185159
164000000,Rhyzobius,NA,372.417,0.00377527,0.00260002
164000000,Eusilpha,NA,406.063,0.0260913,0.00115103
164000000,Stegobium,NA,444.912,0.00559061,0.0025144
164000000,Berosus,NA,439.623,0.00746795,-0.00169083
164000000,Derallus,Berosus,293.156,0.00680438,0.0023924
164000000,Georissus,NA,472.67,0.00538434,0.000995323
164000000,Dioxys,NA,437.521,0.00133157,-0.00379893
164000000,Epierus,NA,352.672,0.00550831,0.00255844
164000000,Photinus,Psephenus,208.622,0.00765548,-0.00120388
164000000,Chlaenius,Abax,361.155,0.0063738,-0.00165669
164000000,Elaphrus,NA,326.665,0.0202491,-0.00233201
164000000,Acilius,Hydaticus,424.497,0.0159986,-0.0041793
164000000,Stylops,NA,325.661,0.028101,0.00306253
164000000,Leiopodus,NA,421.608,0.0140333,0.00426499
164000000,Xylocopa,NA,392.485,0.0278485,0.000775993
164000000,Megacopta,Coptosoma,248.613,0.00126815,-8.30635e-05
164000000,Phyllophaga,Holotrichia,325.74,0.000938951,0.00207086
164000000,Cryptochetum,NA,439.383,0.00962894,-0.00273645
164000000,Anthophora,NA,443.136,0.00301751,-0.00142147
164000000,Colletes,NA,386.243,0.00389121,-0.00236306
164000000,Odontomachus,NA,388.872,0.00999266,0.000406795
164000000,Polyrhachis,Nylanderia,330.113,0.0121839,0.00100646
164000000,Ampulex,NA,397.614,0.000261613,0.000575472
164000000,Myrmosula,NA,476.879,0.012516,-0.00182248
164000000,Lepicerus,NA,375.91,0.00182563,-0.00443644
164000000,Bracon,NA,471.938,0.0112542,0.000238536
164000000,Microplitis,Odontocolon,172.87,0.00660862,-0.00219785
164000000,Acroricnus,Campoletis,282.423,0.0113544,-0.00269782
164000000,Eulophus,NA,403.897,0.0117318,0.00236311
164000000,Trichospilus,NA,434.469,0.00475793,0.0048681
164000000,Monodontomerus,NA,426.9,0.00748438,0.00613312
164000000,Alloxysta,NA,338.741,0.00239223,-0.000918161
164000000,Leucospis,NA,300.877,0.00618292,0.000451621
164000000,Eurytoma,Tetramesa,310.562,0.0156483,-0.00336981
164000000,Cales,Centrodora,280.503,0.0136697,0.0007453
164000000,Ceratosolen,NA,379.663,0.0296733,0.00615118
164000000,Anagyrus,Leptomastidea,273.633,0.000761309,0.00387955
164000000,Cynips,Andricus,368.481,0.00834573,0.000997421
164000000,Aganaspis,NA,439.2,0.0225213,0.00268812
164000000,Gryon,NA,276.349,0.00949914,0.00225233
164000000,Hartigia,Cephus,324.763,0.0134152,0.00122044
164000000,Hartigia,Cephus,333.712,0.00113357,0.000506928
164000000,Pamphilius,NA,460.467,0.0143733,-0.00114798
164000000,Leschenaultia,Oreopasites,119.356,0.00526334,-0.00502769
164000000,Archipsocopsis,NA,293.827,0.0139691,0.00147305
164000000,Pseudoloxops,NA,384.906,0.0166292,-0.00111956
164000000,Blepharidopterus,NA,265.871,0.0165678,0.00310741
164000000,Katamenes,NA,390.56,0.0125141,-0.00319692
164000000,Eteoneus,Dictyla,265.533,0.000653783,-0.00264343
164000000,Polididus,NA,415.22,0.0170079,-0.0011773
164000000,Empicoris,NA,365.598,0.0100535,0.00187712
164000000,Pentatoma,NA,409.381,0.00148672,0.000261302
164000000,Thaumastella,Poecilocoris,301.642,0.00981827,0.00330157
164000000,Prokelisia,NA,347.212,0.00502163,0.000367971
164000000,Prokelisia,NA,459.731,0.00789021,-0.00487833
164000000,Delphacodes,NA,475.277,0.00108936,-0.00162626
164000000,Pulvinaria,Icerya,210.286,0.00989735,0.00251041
164000000,Thrips,NA,338.663,0.0073861,0.000421536
164000000,Thrips,NA,339.225,0.00724258,0.00138444
164000000,Frankliniella,NA,288.601,0.0110619,-0.00261152
164000000,Extatosoma,NA,472.089,0.0388106,0.000822391
164000000,Leprocaulinus,NA,420.513,0.00113451,-0.00190573
164000000,Sungaya,NA,435.477,0.00896662,-0.00664298
164000000,Paramenexenus,NA,425.582,0.0122694,-0.000154836
164000000,Aposthonia,NA,343.584,0.0303194,-0.00231222
164000000,Euchorthippus,NA,398.147,0.00690727,-0.00194054
164000000,Xanthippus,NA,354.714,0.00914827,0.00108596
164000000,Romalea,NA,470.303,0.0409924,0.00123718
164000000,Haplotropis,NA,425.099,0.00426455,0.00119875
164000000,Cyrtacanthacris,Pyrgomorpha,249.684,0.000304521,-0.00023083
164000000,Tylopsis,NA,421.707,0.000747594,0.00450164
164000000,Megacrania,Cyrtacanthacris,211.563,0.0233483,-0.000755024
164000000,Megacrania,Cyrtacanthacris,231.625,0.00279599,-0.00557066
164000000,Kathroperla,NA,449.689,0.00519697,0.00147355
164000000,Sweltsa,Kathroperla,290.688,0.00768826,0.00100634
164000000,Pteronarcys,NA,470.583,0.0113945,-0.0014194
164000000,Pteronarcella,NA,478.302,0.00692127,-0.000618043
